SN,Product Name,Image Link,Photo,"Product label
(3-5 Characters)",Category Name,Processes,"Weight 
(gm)","Cost Price
(Nrs)",HS CODE,Description,"Variations
Color Code",Tags,"Product Image
Website Link","Product_image
(Drive Link)",Attributes,Additional Category,Occassion,Type,stock
18,7cm Cactus ,https://www.feltandyarn.com/14055-large_default/6cm-felt-cactus-multicolor.jpg,,7CACT,Craft Supplies,"Wet Felting, Stitching",2.00,,5602.10.00,"The handcrafted felt cactus using the wet felting technique, measuring the 6 cm in length. It has the main body and two raises arms on each side. It has a visible matching stitching on the edges around the body.",,,https://www.feltandyarn.com/other-felt-shapes/1370-17495-6cm-felt-cactus-multicolor.html#/825-color-white_1,https://drive.google.com/drive/folders/1zeEAtZ--m8tPE1qfPGFYYedH2K2Ra77G?usp=drive_link,,,,,
19,11cm Cactus ,https://www.feltandyarn.com/14055-large_default/6cm-felt-cactus-multicolor.jpg,,11CACT,Craft Supplies,"Wet Felting, Stitching",6.00,,5602.10.00,"The handcrafted felt cactus using the wet felting technique, measuring the 11 cm in length. It has the main body and two raises arms on each side. It has a visible matching stitching on the edges around the body.",,,https://www.feltandyarn.com/other-felt-shapes/1370-17495-6cm-felt-cactus-multicolor.html#/825-color-white_1,https://drive.google.com/drive/folders/1zeEAtZ--m8tPE1qfPGFYYedH2K2Ra77G?usp=drive_link,,,,,
20,13cm Cactus,https://www.feltandyarn.com/14055-large_default/6cm-felt-cactus-multicolor.jpg,,13CACT,Craft Supplies,"Wet Felting, Stitching",9.00,,5602.10.00,"The handcrafted felt cactus using the wet felting technique, measuring the 13 cm in length. It has the main body and two raises arms on each side. It has a visible matching stitching on the edges around the body.",,,https://www.feltandyarn.com/other-felt-shapes/1370-17495-6cm-felt-cactus-multicolor.html#/825-color-white_1,https://drive.google.com/drive/folders/1zeEAtZ--m8tPE1qfPGFYYedH2K2Ra77G?usp=drive_link,,,,,
21,6x6cm Camera,https://www.feltandyarn.com/9983-large_default/6x6cm-needle-felted-camera.jpg,,6CAME,Craft Supplies,"Wet Felting, Needling",10.00,,5602.10.00,"The camera is handcrafted with the wet felting technique measung 6cm in length and 6 cm width. The body of camera is composed of two main color blocks, a beige color for bottom half and a grey for the top half. The most prominent featue is the large, lens in the center, which is defined by a bold, teal ring surrounding a dark black central aperture. Small black accents represent the flash of camera. ",,,https://www.feltandyarn.com/other-felt-shapes/2153-20714-6x6cm-needle-felted-camera.html#/389-package-15_pieces,,,,,,
22,15x13cm Camera Lens Accessories,https://www.feltandyarn.com/9720-large_default/felt-sloth-camera-lens-accessories.jpg,,LENS,Craft Supplies,"Wet Felting, Needling",6.00,,5602.10.00,"The sloth camera lens cover is thick, round shape, which frames the camera lens is crafted with the wet felting measuring 15cm height, 13 cm length and 11.5 cm Sloth. It is stitched onto the inner layer of orange. The sloth is attached on the side of the donut. The sloth is tan and cream color swen with simple featues, closed, smiling eyes and a small mouth and appears to be hugging the donut. ",,,https://www.feltandyarn.com/other-felt-shapes/2137-20709-felt-sloth-camera-lens-accessories.html#/388-package-10_pieces,,,,,,
23,7cm Cactus,https://www.feltandyarn.com/2923-large_default/7cm-small-cactus-with-pot.jpg,,7CACT,Craft Supplies,"Wet Felting, Stitching",20.00,,5602.10.00,"The cactus with pot is handcrafted using the wet felting measuring 7cm. The design features a two components a green cactus shape and orange pot. The cactus has mulitple rounded segment resembling a small succulent with the matching green stitching. It sits snugly within the pot , the rim of which has matching color stitching.",,,https://www.feltandyarn.com/other-felt-shapes/1421-7757-7cm-small-cactus-with-pot.html#/388-package-10_pieces,,,,,,
24,2cm Water Droplet,https://www.feltandyarn.com/17513-large_default/stitched-felt-water-droplets.jpg,,2DROP,Craft Supplies,"Wet Felting, Stitching",3.00,,5602.10.00,"The set of handcrafted water droplets created using the wet felting, measuring 2cm in length. The pieces have a classic waterdrop shape, rounded at the bottom and tapering at the point of top. The edges are visibly defined by the stitching around the edges of body with matching thread.",,,https://www.feltandyarn.com/other-felt-shapes/2621-37616-stitched-felt-water-droplets.html#/825-color-white_1,,,,,,
25,4cm Water Droplet,https://www.feltandyarn.com/17539-large_default/colorful-felt-water-droplets.jpg,,4DROP,Craft Supplies,"Wet Felting, Stitching",4.00,,5602.10.00,"The set of handcrafted water droplets created using the wet felting, measuring 4cm in length. The pieces have a classic waterdrop shape, rounded at the bottom and tapering at the point of top. The edges are visibly defined by the stitching around the edges of body with matching thread.",,,https://www.feltandyarn.com/other-felt-shapes/2625-37418-colorful-felt-water-droplets.html#/825-color-white_1,,,,,,
26,12cm Cloud,https://www.feltandyarn.com/17527-large_default/12cm-stitched-felt-cloud-ornament.jpg,,12CLOU,Craft Supplies,"Wet Felting, Stitching",5.00,,5602.10.00,"The handcrafted cloud is created using the wet felting, measuing 12cm in length. The shape is slightly curve base and a gentle rounded top with a small central hump. The edges of the felt piece are secured with visible stitching using the thread.",,,https://www.feltandyarn.com/other-felt-shapes/2622-37299-12cm-stitched-felt-cloud-ornament.html#/388-package-10_pieces,,,,,,
27,5cm Cube,https://www.feltandyarn.com/17529-large_default/handcrafted-wool-felt-cube.jpg,,CUBE,Craft Supplies,Wet Felting,17.00,,5602.10.00,"The pair of small, cube crafted from the felted wool using wet felting technique. Each block is characterized by a cubiod shape, though all edges and corners are softened and rounded. ",,,https://www.feltandyarn.com/other-felt-shapes/2623-37305-handcrafted-wool-felt-cube.html#/825-color-white_1,,,,,,
28,3cm Fireball,https://www.feltandyarn.com/17472-large_default/3cm-wool-felt-fireball.jpg,,FIREB,Craft Supplies,Wet Felting,8.00,,5602.10.00,"The pair of small, spherical ball crafted from the tightly compressed felt wool. Both spheres sharea a similar flame inspired color motif, utlizing the warm of red, orange,yellow in a crisscrossing pattern.",,,https://www.feltandyarn.com/other-felt-shapes/2617-37798-3cm-wool-felt-fireball.html#/2309-craft_supplies_design-orange_fireball,,,,,,
29,8cm Bow,https://www.feltandyarn.com/10357-large_default/multisize-felt-bow.jpg,,8BOW,Craft Supplies,Wet Felting,,,5602.10.00,,,,https://www.feltandyarn.com/other-felt-shapes/2187-21224-multisize-felt-bow.html#/388-package-10_pieces/1614-size-s,,,,,,
30,10cm Bow,https://www.feltandyarn.com/10357-large_default/multisize-felt-bow.jpg,,10BOW,Craft Supplies,Wet Felting,,,5602.10.00,,,,https://www.feltandyarn.com/other-felt-shapes/2187-21223-multisize-felt-bow.html#/388-package-10_pieces/1613-size-m,,,,,,
31,12cm Bow,https://www.feltandyarn.com/10357-large_default/multisize-felt-bow.jpg,,12BOW,Craft Supplies,Wet Felting,,,5602.10.00,,,,https://www.feltandyarn.com/other-felt-shapes/2187-21222-multisize-felt-bow.html#/388-package-10_pieces/1612-size-l,,,,,,
32,18cm Bow,https://www.feltandyarn.com/10357-large_default/multisize-felt-bow.jpg,,18BOW,Craft Supplies,Wet Felting,,,5602.10.00,,,,https://www.feltandyarn.com/other-felt-shapes/2187-21221-multisize-felt-bow.html#/388-package-10_pieces/1611-size-xl,,,,,,
33,,,,,,,,,5602.10.00,,,,,,,,,,
34,,,,,,,,,5602.10.00,,,,,,,,,,
35,,,,,,,,,5602.10.00,,,,,,,,,,
36,,,,,,,,,5602.10.00,,,,,,,,,,
37,,,,,,,,,5602.10.00,,,,,,,,,,
38,,,,,,,,,5602.10.00,,,,,,,,,,
39,,,,,,,,,5602.10.00,,,,,,,,,,
40,,,,,,,,,5602.10.00,,,,,,,,,,
41,,,,,,,,,5602.10.00,,,,,,,,,,
42,,,,,,,,,5602.10.00,,,,,,,,,,
43,,,,,,,,,5602.10.00,,,,,,,,,,
44,,,,,,,,,5602.10.00,,,,,,,,,,
45,,,,,,,, ,5602.10.00,,,,,,,,,,
46,,,,,,,,,5602.10.00,,,,,,,,,,
47,,,,,,,,,5602.10.00,,,,,,,,,,
48,,,,,,,,,5602.10.00,,,,,,,,,,
49,,,,,,,,,5602.10.00,,,,,,,,,,
50,,,,,,,,,5602.10.00,, ,,,,,,,,
51,,,,,,,,,5602.10.00,,,,,,,,,,
52,,,,,,,,,5602.10.00,,,,,,,,,,
53,,,,,,,,,5602.10.00,,,,,,,,,,
54,,,,,,,,,5602.10.00,,,,,,,,,,
55,,,,,,,,,5602.10.00,,,,,,,,,,
56,,,,,,,,,5602.10.00,,,,,,,,,,
57,,,,,,,,,5602.10.00,,,,,,,,,,
58,,,,,,,,,5602.10.00,,,,,,,,,,
59,,,,,,,,,5602.10.00,,,,,,,,,,
60,,,,,,,,,5602.10.00,,,,,,,,,,
61,,,,,,,,,5602.10.00,,,,,,,,,,
62,,,,,,,,,5602.10.00,,,,,,,,,,
63,,,,,,,,,5602.10.00,,,,,,,,,,
64,,,,,,,,,5602.10.00,,,,,,,,,,
65,,,,,,,,,5602.10.00,,,,,,,,,,
66,,,,,,,,,5602.10.00,,,,,,,,,,
67,,,,,,,,,5602.10.00,,,,,,,,,,
68,,,,,,,,,5602.10.00,,,,,,,,,,
69,,,,,,,,,5602.10.00,,,,,,,,,,
70,,,,,,,,,5602.10.00,,,,,,,,,,
71,,,,,,,,,5602.10.00,,,,,,,,,,
72,,,,,,,,,5602.10.00,,,,,,,,,,
73,,,,,,,,,5602.10.00,,,,,,,,,,
74,,,,,,,,,5602.10.00,,,,,,,,,,
75,,,,,,,,,5602.10.00,,,,,,,,,,
76,,,,,,,,,5602.10.00,,,,,,,,,,
77,,,,,,,,,5602.10.00,,,,,,,,,,
78,,,,,,,,,5602.10.00,,,,,,,,,,
79,,,,,,,,,5602.10.00,,,,,,,,,,
80,,,,,,,,,5602.10.00,,,,,,,,,,
81,,,,,,,,,5602.10.00,,,,,,,,,,
82,,,,,,,,,5602.10.00,,,,,,,,,,
83,,,,,,,,,5602.10.00,,,,,,,,,,
84,,,,,,,,,5602.10.00,,,,,,,,,,
85,,,,,,,,,5602.10.00,,,,,,,,,,
86,,,,,,,,,5602.10.00,,,,,,,,,,
87,,,,,,,,,5602.10.00,,,,,,,,,,
88,,,,,,,,,5602.10.00,,,,,,,,,,
89,,,,,,,,,5602.10.00,,,,,,,,,,
90,,,,,,,,,5602.10.00,,,,,,,,,,
91,,,,,,,,,5602.10.00,,,,,,,,,,
92,,,,,,,,,5602.10.00,,,,,,,,,,
93,,,,,,,,,5602.10.00,,,,,,,,,,
94,,,,,,,,,5602.10.00,,,,,,,,,,
95,,,,,,,,,5602.10.00,,,,,,,,,,
96,,,,,,,,,5602.10.00,,,,,,,,,,
97,,,,,,,,,5602.10.00,,,,,,,,,,
98,,,,,,,,,5602.10.00,,,,,,,,,,
99,,,,,,,,,5602.10.00,,,,,,,,,,
100,,,,,,,,,5602.10.00,,,,,,,,,,
101,,,,,,,,,5602.10.00,,,,,,,,,,
102,,,,,,,,,5602.10.00,,,,,,,,,,
103,,,,,,,,,5602.10.00,,,,,,,,,,
104,,,,,,,,,5602.10.00,,,,,,,,,,
105,,,,,,,,,5602.10.00,,,,,,,,,,
106,,,,,,,,,5602.10.00,,,,,,,,,,
107,,,,,,,,,5602.10.00,,,,,,,,,,
108,,,,,,,,,5602.10.00,,,,,,,,,,
109,,,,,,,,,5602.10.00,,,,,,,,,,
110,,,,,,,,,5602.10.00,,,,,,,,,,
111,,,,,,,,,5602.10.00,,,,,,,,,,
112,,,,,,,,,5602.10.00,,,,,,,,,,
113,,,,,,,,,5602.10.00,,,,,,,,,,
114,,,,,,,,,5602.10.00,,,,,,,,,,
115,,,,,,,,,5602.10.00,,,,,,,,,,
116,,,,,,,,,5602.10.00,,,,,,,,,,
117,,,,,,,,,5602.10.00,,,,,,,,,,
118,,,,,,,,,5602.10.00,,,,,,,,,,
119,,,,,,,,,5602.10.00,,,,,,,,,,
120,,,,,,,,,5602.10.00,,,,,,,,,,
121,,,,,,,,,5602.10.00,,,,,,,,,,
122,,,,,,,,,5602.10.00,,,,,,,,,,
123,,,,,,,,,5602.10.00,,,,,,,,,,
124,,,,,,,,,5602.10.00,,,,,,,,,,
125,,,,,,,,,5602.10.00,,,,,,,,,,
126,,,,,,,,,5602.10.00,,,,,,,,,,
127,,,,,,,,,5602.10.00,,,,,,,,,,
128,,,,,,,,,5602.10.00,,,,,,,,,,
129,,,,,,,,,5602.10.00,,,,,,,,,,
130,,,,,,,,,5602.10.00,,,,,,,,,,
131,,,,,,,,,5602.10.00,,,,,,,,,,
132,,,,,,,,,5602.10.00,,,,,,,,,,
133,,,,,,,,,5602.10.00,,,,,,,,,,
134,,,,,,,,,5602.10.00,,,,,,,,,,
135,,,,,,,,,5602.10.00,,,,,,,,,,
136,,,,,,,,,5602.10.00,,,,,,,,,,
137,,,,,,,,,5602.10.00,,,,,,,,,,
138,,,,,,,,,5602.10.00,,,,,,,,,,
139,,,,,,,,,5602.10.00,,,,,,,,,,
140,,,,,,,,,5602.10.00,,,,,,,,,,
141,,,,,,,,,5602.10.00,,,,,,,,,,
142,,,,,,,,,5602.10.00,,,,,,,,,,
143,,,,,,,,,5602.10.00,,,,,,,,,,
144,,,,,,,,,5602.10.00,,,,,,,,,,
145,,,,,,,,,5602.10.00,,,,,,,,,,
146,,,,,,,,,5602.10.00,,,,,,,,,,
147,,,,,,,,,5602.10.00,,,,,,,,,,
148,,,,,,,,,5602.10.00,,,,,,,,,,
149,,,,,,,,,5602.10.00,,,,,,,,,,
150,,,,,,,,,5602.10.00,,,,,,,,,,
151,,,,,,,,,5602.10.00,,,,,,,,,,
152,,,,,,,,,5602.10.00,,,,,,,,,,
153,,,,,,,,,5602.10.00,,,,,,,,,,
154,,,,,,,,,5602.10.00,,,,,,,,,,
155,,,,,,,,,5602.10.00,,,,,,,,,,
156,,,,,,,,,5602.10.00,,,,,,,,,,
157,,,,,,,,,5602.10.00,,,,,,,,,,
158,,,,,,,,,5602.10.00,,,,,,,,,,
159,,,,,,,,,5602.10.00,,,,,,,,,,
160,,,,,,,,,5602.10.00,,,,,,,,,,
161,,,,,,,,,5602.10.00,,,,,,,,,,
162,,,,,,,,,5602.10.00,,,,,,,,,,
163,,,,,,,,,5602.10.00,,,,,,,,,,
164,,,,,,,,,5602.10.00,,,,,,,,,,
165,,,,,,,,,5602.10.00,,,,,,,,,,
166,,,,,,,,,5602.10.00,,,,,,,,,,
167,,,,,,,,,5602.10.00,,,,,,,,,,
168,,,,,,,,,5602.10.00,,,,,,,,,,
169,,,,,,,,,5602.10.00,,,,,,,,,,
170,,,,,,,,,5602.10.00,,,,,,,,,,
171,,,,,,,,,5602.10.00,,,,,,,,,,
172,,,,,,,,,5602.10.00,,,,,,,,,,
173,,,,,,,,,5602.10.00,,,,,,,,,,
174,,,,,,,,,5602.10.00,,,,,,,,,,
175,,,,,,,,,5602.10.00,,,,,,,,,,
176,,,,,,,,,5602.10.00,,,,,,,,,,
177,,,,,,,,,5602.10.00,,,,,,,,,,
178,,,,,,,,,5602.10.00,,,,,,,,,,
179,,,,,,,,,5602.10.00,,,,,,,,,,
180,,,,,,,,,5602.10.00,,,,,,,,,,
181,,,,,,,,,5602.10.00,,,,,,,,,,
182,,,,,,,,,5602.10.00,,,,,,,,,,
183,,,,,,,,,5602.10.00,,,,,,,,,,
184,,,,,,,,,5602.10.00,,,,,,,,,,
185,,,,,,,,,5602.10.00,,,,,,,,,,
186,,,,,,,,,5602.10.00,,,,,,,,,,
187,,,,,,,,,5602.10.00,,,,,,,,,,
188,,,,,,,,,5602.10.00,,,,,,,,,,
189,,,,,,,,,5602.10.00,,,,,,,,,,
190,,,,,,,,,5602.10.00,,,,,,,,,,
191,,,,,,,,,5602.10.00,,,,,,,,,,
192,,,,,,,,,5602.10.00,,,,,,,,,,
193,,,,,,,,,5602.10.00,,,,,,,,,,
194,,,,,,,,,5602.10.00,,,,,,,,,,
195,,,,,,,,,5602.10.00,,,,,,,,,,
196,,,,,,,,,5602.10.00,,,,,,,,,,
197,,,,,,,,,5602.10.00,,,,,,,,,,
198,,,,,,,,,5602.10.00,,,,,,,,,,
199,,,,,,,,,5602.10.00,,,,,,,,,,
200,,,,,,,,,5602.10.00,,,,,,,,,,
201,,,,,,,,,5602.10.00,,,,,,,,,,
202,,,,,,,,,5602.10.00,,,,,,,,,,
203,,,,,,,,,5602.10.00,,,,,,,,,,
204,,,,,,,,,5602.10.00,,,,,,,,,,
205,,,,,,,,,5602.10.00,,,,,,,,,,
206,,,,,,,,,5602.10.00,,,,,,,,,,
207,,,,,,,,,5602.10.00,,,,,,,,,,
208,,,,,,,,,5602.10.00,,,,,,,,,,
209,,,,,,,,,5602.10.00,,,,,,,,,,
210,,,,,,,,,5602.10.00,,,,,,,,,,
211,,,,,,,,,5602.10.00,,,,,,,,,,
212,,,,,,,,,5602.10.00,,,,,,,,,,
213,,,,,,,,,5602.10.00,,,,,,,,,,
214,,,,,,,,,5602.10.00,,,,,,,,,,
215,,,,,,,,,5602.10.00,,,,,,,,,,
216,,,,,,,,,5602.10.00,,,,,,,,,,
217,,,,,,,,,5602.10.00,,,,,,,,,,
218,,,,,,,,,5602.10.00,,,,,,,,,,
219,,,,,,,,,5602.10.00,,,,,,,,,,
220,,,,,,,,,5602.10.00,,,,,,,,,,
221,,,,,,,,,5602.10.00,,,,,,,,,,
222,,,,,,,,,5602.10.00,,,,,,,,,,
223,,,,,,,,,5602.10.00,,,,,,,,,,
224,,,,,,,,,5602.10.00,,,,,,,,,,
225,,,,,,,,,5602.10.00,,,,,,,,,,
226,,,,,,,,,5602.10.00,,,,,,,,,,
227,,,,,,,,,5602.10.00,,,,,,,,,,
228,,,,,,,,,5602.10.00,,,,,,,,,,
229,,,,,,,,,5602.10.00,,,,,,,,,,
230,,,,,,,,,5602.10.00,,,,,,,,,,
231,,,,,,,,,5602.10.00,,,,,,,,,,
232,,,,,,,,,5602.10.00,,,,,,,,,,
233,,,,,,,,,5602.10.00,,,,,,,,,,
234,,,,,,,,,5602.10.00,,,,,,,,,,
235,,,,,,,,,5602.10.00,,,,,,,,,,
236,,,,,,,,,5602.10.00,,,,,,,,,,
237,,,,,,,,,5602.10.00,,,,,,,,,,
238,,,,,,,,,5602.10.00,,,,,,,,,,
239,,,,,,,,,5602.10.00,,,,,,,,,,
240,,,,,,,,,5602.10.00,,,,,,,,,,
241,,,,,,,,,5602.10.00,,,,,,,,,,
242,,,,,,,,,5602.10.00,,,,,,,,,,
243,,,,,,,,,5602.10.00,,,,,,,,,,
244,,,,,,,,,5602.10.00,,,,,,,,,,
245,,,,,,,,,5602.10.00,,,,,,,,,,
246,,,,,,,,,5602.10.00,,,,,,,,,,
247,,,,,,,,,5602.10.00,,,,,,,,,,
248,,,,,,,,,5602.10.00,,,,,,,,,,
249,,,,,,,,,5602.10.00,,,,,,,,,,
250,,,,,,,,,5602.10.00,,,,,,,,,,
251,,,,,,,,,5602.10.00,,,,,,,,,,
252,,,,,,,,,5602.10.00,,,,,,,,,,
253,,,,,,,,,5602.10.00,,,,,,,,,,
254,,,,,,,,,5602.10.00,,,,,,,,,,
