SN,Product Name,Image Link,Photo,"Product label
(3-5 Characters)",Category Name,Processes,"Weight 
(gm)","Cost Price
(Nrs)",HS CODE,Description,"Variations
Color Code",Tags,"Product Image
Website Link","Product_image
(Drive Link)",Attributes,Additional Category,Occassion,Type,stock
15,40-50cm Natural Shade Design Cat Cave,https://www.feltandyarn.com/2495-large_default/natural-shade-design-felt-cat-house.jpg,,NATCC,--- Cat Cave,Wet Felting,700.00,,5602.10.00,"It is simple,rounded, loaf like shape,made from wet felted wool,and has horizontal tri-color block pattern. One half is medium grey,other half is very light grey and seperated by the white stripes that runs around the entire circumference.",,,https://www.feltandyarn.com/cat-house/1375-natural-shade-design-felt-cat-house.html,https://drive.google.com/drive/folders/1mt1nP253zK_VgRB0SDBltk4CHumneiPS?usp=drive_link,,,,,
16,50cm Tendril Cat Cave,https://www.feltandyarn.com/6779-large_default/premium-wool-felt-cat-cave-.jpg,,TENCC,--- Cat Cave,Wet Felting,775.00,,5602.10.00,"It has the base color of deep slate grey which encircled by the white stripes. The tapers sharply toward the top where felt extends into a long, flexible curled handle, which maintain the same design.",,,https://www.feltandyarn.com/cat-house/1342-17384-premium-wool-felt-cat-cave-.html#/537-design-tendril_1,https://drive.google.com/drive/folders/1JLrX8H9Oqjh062HkE6Ai2UCKY3gsc5FZ?usp=drive_link,,,,,
17,40cm Tendril Cat Cave,https://www.feltandyarn.com/12714-large_default/modern-felt-cat-cave-bed-.jpg,,40TENC,--- Cat Cave,Wet Felting,800.00,,5602.10.00,"The main body has the base color of grey, which encircled by the thick horizontals white stripes. It has the tendril on the top.",,,https://www.feltandyarn.com/cat-house/2379-modern-felt-cat-cave-bed-.html,https://drive.google.com/drive/folders/1lEu2DCKF0JTIhM6ApLSLWlmPhRaYzl__?usp=drive_link,,,,,
18,40cm Polka Design Cat Cave,https://www.feltandyarn.com/12840-large_default/felt-polka-dotted-cat-cave-house-with-tail.jpg,,POLCC,--- Cat Cave,Wet Felting,700.00,,5602.10.00,It has a striking Dalmatian like spot pattern on the body. It has the white body with black spots. The tapers sharply toward the top culminating in the flexible as the functional handle.,,,https://www.feltandyarn.com/cat-house/2388-felt-polka-dotted-cat-cave-house-with-tail.html,https://drive.google.com/drive/folders/1RBhpJzl5fexWtx1gaU9tXfc-HmQvCLj9?usp=drive_link,,,,,
19,50cm Top Knot Design Cat Cave,https://www.feltandyarn.com/1709-large_default/top-knot-design-cat-house.jpg,,KNTCC,--- Cat Cave,Wet Felting,"1,015.00",,5602.10.00,"The top tapers into a point, secured with a small knot, from the thick piece of felt extends upwards. A small decorative felt flower is attached on the side of the cave.",,,https://www.feltandyarn.com/cat-house/1291-14057-top-knot-design-cat-house.html#/925-design-top1,https://drive.google.com/drive/folders/1J7gJsrdHg_m0C4pccY1mhcf95d4pxcth?usp=drive_link,,,,,
20,50cm Veggie Cat Cave,https://www.feltandyarn.com/12947-large_default/veggie-felt-cat-house.jpg,,VEGCC,--- Cat Cave,Wet Felting,825.00,,5602.10.00,The design is inspired by the veggies. It is rounded bottom and tapered top. The top section has two pointed green leaves. ,,,https://www.feltandyarn.com/cat-house/1256-14006-veggie-felt-cat-house.html#/439-design-veggie_1,https://drive.google.com/drive/folders/1aDNR1mpMNODrsPn2EbfOvnxG2DZFGGAD?usp=drive_link,,,,,
21,40-50cm Petal Design Cat Cave,https://www.feltandyarn.com/1600-large_default/petal-design-felt-cat-house.jpg,,PETCC,--- Cat Cave,Wet Felting,,,5602.10.00,"It is of white wool felted, a large asymmetrical opening for the cave. The exterior has the grey stripes that intersect across the surface and few small grey felt flowers with white felted spheres.",,,https://www.feltandyarn.com/cat-house/1280-petal-design-felt-cat-house.html,https://drive.google.com/drive/folders/15d0nLaQ7rN3u3-WFpD2UH3C7cHmycm73?usp=drive_link,,,,,
22,40-50cm lotus Design Cat Cave ,https://www.feltandyarn.com/6780-large_default/lotus-design-felt-cat-house.jpg,,LOTCC,--- Cat Cave,Wet Felting,785.00,,5602.10.00,"The main body has an earthy, dual tone color. It featues the circular entrance which is highly decorative, surrounde by the voluminous felted petals.",,,https://www.feltandyarn.com/cat-house/1330-14074-lotus-design-felt-cat-house.html#/544-design-lotus_1,https://drive.google.com/drive/folders/13-hRVKuzY7nauCceocL9fH4UPLLVFzSG?usp=drive_link,,,,,
23,50cm Pumpkin Design Cat Cave,https://www.feltandyarn.com/1962-large_default/pumpkin-felt-cat-house.jpg,,PUMPCC,--- Cat Cave,Wet Felting,865.00,,5602.10.00,"It is shaped like a large, an orange pumpkin from the felted wool. The top of the cave is decorated with leaves, stem,and small yellow flower.",,,https://www.feltandyarn.com/cat-house/1317-pumpkin-felt-cat-house.html,https://drive.google.com/drive/folders/1M2CluyfUHSTqFZPZcXQf7o1iLxtpEvcj?usp=drive_link,,,,,
24,50cm Leaf Design Cat Cave,https://www.feltandyarn.com/2728-large_default/handmade-felt-leaf-design-cat-house.jpg,,LEFCC,--- Cat Cave,Wet Felting,720.00,,5602.10.00,"The main body is asymmetrical, bulbous shape that tapers to a point at the top and features a stem like base. A bright green color formed a central and lateral veins.",,,https://www.feltandyarn.com/cat-house/1401-14054-handmade-felt-leaf-design-cat-house.html#/505-design-leaf_1,https://drive.google.com/drive/folders/1qvvUD92khajoN8J5HQqSKncLE2n8InTC?usp=drive_link,,,,,
25,40-50cm Turnip Design Cat Cave,https://www.feltandyarn.com/2298-large_default/turnip-design-wool-felt-cat-house.jpg,,TURCC,--- Cat Cave,Wet Felting,900.00,,5602.10.00,The design is inspired by the turnip. It is rounded bottom and tapered top. The top section has two pointed green leaves. ,,,https://www.feltandyarn.com/cat-house/1353-14103-turnip-design-wool-felt-cat-house.html#/550-design-turnip_1,https://drive.google.com/drive/folders/1-vxaO2PoLfqgEP22m0ZSO9te4zB80hPu?usp=drive_link,,,,,
26,Christmas Cat Cave,https://www.feltandyarn.com/3035-large_default/felt-christmas-tree-cat-house.jpg,,CHRCC,--- Cat Cave,Wet Felting,725.00,,5602.10.00,"The structure is shaped like a conical evergree tree, complete with several tiers of overlapping, scalloped felt layers that looks like the pine branches. The branches are small, colorful felt pom pom in red, white and green. The top of the cave culminates in a shape point, crowned with a small, red felt star.",,,https://www.feltandyarn.com/cat-house/1432-felt-christmas-tree-cat-house.html,https://drive.google.com/drive/folders/1nybJn89jdxGxG1d_HpTzcjb6ST2iM-u5?usp=drive_link,,,,,
27,40-50cm Basket Design Cat Cave ,https://www.feltandyarn.com/16760-large_default/wool-felt-basket-design-cat-house.jpg,,BASTC,--- Cat Cave,Wet Felting,800.00,,5602.10.00,"The low bowl shapped cat cave made form a thick,soft felted wool. The design includes two symmetrical handles into the rim on opposite side.",,,https://www.feltandyarn.com/cat-house/1347-35849-wool-felt-basket-design-cat-house.html#/2201-design-grey_basket_cat_cave,https://drive.google.com/drive/folders/1outDysrFb8nEHgeWp3pyvyRpHANV-hks?usp=drive_link,Base Color,,,,
28,50cm Bunny Cat Cave ,https://www.feltandyarn.com/16119-large_default/easter-bunny-design-wool-felt-cat-cave.jpg,,BUNC,--- Cat Cave,Wet Felting,965.00,,5602.10.00,"Cat cave is a large, rounded,egg-shaped enclosure with a wide, centered opening for the pet's entrance. It features two perky, pointed ears. The face has  closed, smiling eyes,a small nose and pink blush cheeks.",,,https://www.feltandyarn.com/cat-house/2529-35211-easter-bunny-design-wool-felt-cat-cave.html#/2151-design-white_bunny,https://drive.google.com/drive/folders/1outDysrFb8nEHgeWp3pyvyRpHANV-hks?usp=drive_link,,,,,
29,50cm Easter Egg Cat Cave,https://www.feltandyarn.com/16331-large_default/easter-egg-design-wool-felt-cat-cave-with-tail.jpg,,EASCC,--- Cat Cave,Wet Felting,"1,085.00",,5602.10.00,"It is constructed yellow soft wet felted wool. It featues a stripes of orange, blue and purples. From the top a thick, curved handle, small, cross shaped felt charm attached to it.",,,https://www.feltandyarn.com/cat-house/2539-easter-egg-design-wool-felt-cat-cave-with-tail.html,https://drive.google.com/drive/folders/1n0Dir6QMnOXk3j13cZGB42nbD_qZiI74?usp=drive_link,,,,,
30,50cm Santa Claus Cat Cave,https://www.feltandyarn.com/16596-large_default/felt-santa-claus-hat-cat-cave.jpg,,SANTC,--- Cat Cave,Wet Felting,885.00,,5602.10.00,"The cat cave is designed in the style of Santa Hat. It is rounded, egg shaped in vibrant red with white horizontal stripes. It has tall, conical top as Santa Hat in a white band at its base and small pom pom on the tip.",,,https://www.feltandyarn.com/cat-house/2545-felt-santa-claus-hat-cat-cave.html,https://drive.google.com/drive/folders/1kGwkOnckT2iCpKcr2tjkbYkk-g9iNugM?usp=drive_link,,,,,
31,40-50cm Vein Design Cat Cave,https://www.feltandyarn.com/13983-large_default/wool-cat-cave.jpg,,VEINC,--- Cat Cave,Wet Felting,755.00,,5602.10.00,"The exterior featues a dark grey color with streaks of white , yellow and grey nerves like pattern.",,,https://www.feltandyarn.com/cat-house/1856-wool-cat-cave.html,https://drive.google.com/drive/folders/1MRGQoazR3gRvyo4MtO7o_HjUFS70iV1z?usp=drive_link,,,,,
32,50cm Halloween Bat Cat Cave,https://www.feltandyarn.com/11918-large_default/halloween-bat-design-wool-cat-cave.jpg,,HALOC,--- Cat Cave,Wet Felting,,,5602.10.00,"The cat cave features a halloween black bat design. It emphasized a pair of large,stylized bat wings attached to sides of the cat cave.",,,https://www.feltandyarn.com/premium-cat-house/2174-halloween-bat-design-wool-cat-cave.html,https://drive.google.com/drive/folders/1I2xYgKX2RA-wzu6tQYacsRIotsP2Puef?usp=drive_link,,,,,
33,50cm Cat Cave with Mini Mushroom,https://www.feltandyarn.com/8308-large_default/wool-felt-cat-cave-with-mini-mushroom.jpg,,MUSCC,--- Cat Cave,Wet Felting,880.00,,5602.10.00,"The cat cave is shaped like a small dome with a round entrance. It has the red mushrooms, green leaves, and a tiny ladybug envokes a forest theme.",,,https://www.feltandyarn.com/premium-cat-house/1999-wool-felt-cat-cave-with-mini-mushroom.html,https://drive.google.com/drive/folders/17RAWTh4OlYQi0MeLBq2zurdlhpufLIFW?usp=drive_link,,,,,
34,40cm Panda Design Cat Cave,https://www.feltandyarn.com/11067-large_default/wool-felt-panda-design-cat-cave.jpg,,PANCC,--- Cat Cave,Wet Felting,960.00,,5602.10.00,"Handcrafted from soft, natural wool, it features a panda shape complete with black and white detailing, expressive eyes, little ears. It hold the red felt rose on the hand.",,,https://www.feltandyarn.com/premium-cat-house/2268-wool-felt-panda-design-cat-cave.html,https://drive.google.com/drive/folders/1O4GU9OxQinY8469_EiEXCfqBiicunzkF?usp=drive_link,,,,,
35,45cm Cat Design Cat House,https://www.feltandyarn.com/18519-large_default/cat-design-wool-felt-cat-house.jpg,,CATCC,--- Cat Cave,"Wet Felting, Needling",850.00,,5602.10.00,"It has the round, plump shape, with the main body in the blend of white and grey felt. The face has the white blaze down the center, with the dark grey on the sides and ears. The eyes are striking bright yellow green irises, nose is small patch of pink felt. Whiskers are needled in black lines.",,,https://www.feltandyarn.com/premium-cat-house/2687-cat-design-wool-felt-cat-house.html,https://drive.google.com/drive/folders/1UaASJPIQsvIz1u8Qv87ETklEcTXgc9sd?usp=drive_link,,,,,
36,50cm Mushroom Design Cat House,https://www.feltandyarn.com/2764-large_default/mushroom-design-felt-cat-house.jpg,,MUSHC,--- Cat Cave,Wet Felting,"1,000.00",,5602.10.00,"The body of the cat cave is an organic, rounded shape made with the soft green felt.  The top are adorned with brown felt leaves. felt small flower on the stem extends horizontally from the sides of cave.",,,https://www.feltandyarn.com/premium-cat-house/1405-mushroom-design-felt-cat-house.html,https://drive.google.com/drive/folders/1Rj_Z0eIJPUNu-G0TSSqVb_f2bEoM6MIi?usp=drive_link,,,,,
37,40cm Mushroom Cat Cave,https://www.feltandyarn.com/12800-large_default/handmade-wool-felt-mushroom-cat-cave-.jpg,,MUSCC,--- Cat Cave,Wet Felting,945.00,,5602.10.00,"The design featues a seperation between the stem and cap. The base is rounded, slightly elongated body, transition from a soft pink in the upper section to a olive green in the lower part, with the green forming a jagged like base of a toadstool. Capping the design is a mushroom top, a broad, curved piece of vibrant red adorned with the several large white spots.",,,https://www.feltandyarn.com/premium-cat-house/2385-handmade-wool-felt-mushroom-cat-cave-.html,https://drive.google.com/drive/folders/1nV6zSVszrfeSFY3dlyYETEj5M6lD1A7Y?usp=drive_link,,,,,
38,40cm Snowman Cat Cave,https://www.feltandyarn.com/11665-large_default/snowman-felt-cat-cave.jpg,,SNOWC,--- Cat Cave,Wet Felting,"1,320.00",,5602.10.00,"The front of the design features a friendly face with simple, black eyes, a stitiched smile,and a small orange carrot nose. Below the head , a vibrant blue and white striped felt scarf is wrapped around the neck. A black button is placed just above the entrance. ",,,https://www.feltandyarn.com/premium-cat-house/2315-snowman-felt-cat-cave.html,https://drive.google.com/drive/folders/1V9bPbjPHek6uxvN--nduYf4E6jwXbE1X?usp=drive_link,,,,,
39,40cm Tiger Cat Cave,https://www.feltandyarn.com/11340-large_default/wool-felt-tiger-design-cat-cave.jpg,,TIGCC,--- Cat Cave,Wet Felting,,,5602.10.00,"The body of the cat cave is rounded , hollow in bright orange, with the hand felted black stripes chracteristics of tiger. It featues two pointed earns on the top and curled tail extening from the back. The front has a large open mouth for the cat to enter, with the felted facial featues including white eys with black pupils and small triangular nose.",,,https://www.feltandyarn.com/premium-cat-house/2285-wool-felt-tiger-design-cat-cave.html,https://drive.google.com/drive/folders/1lZsFlv3mFt90so29xGMrCUj1xyhOLjsH?usp=drive_link,,,,,
40,50cm Mushroon Tendril Cat Cave,https://www.feltandyarn.com/18027-large_default/handmade-mushroom-tendril-felt-cat-cave.jpg,,MTENC,--- Cat Cave,Wet Felting,"1,000.00",,5602.10.00,"The base is rounded made of soft cream felt. It featues a few small, vertical stitched lines on the side. The roof is a dramatic ,conical structure made of felt that transitions from a bright mustard yellow at the brim orange at the sharply pointed apex. The roof has green felt strips as grass, tiny red mushrooms.",,,https://www.feltandyarn.com/premium-cat-house/2635-handmade-mushroom-tendril-felt-cat-cave.html,https://drive.google.com/drive/folders/1vM901nagIG6-NoMPPyDJcxskFfvqt40W?usp=drive_link,,,,,
41,50cm Coffee Mug Cat Cave,https://www.feltandyarn.com/2156-large_default/felt-coffee-mug-cat-cave.jpg,,MUGCC,--- Cat Cave,Wet Felting,980.00,,5602.10.00,"The cave has a rounded,squat body made from a soft light blue felt resemble an oversized teacup. It has several large pink felt hearts and curved felt handle is attached on the one side. The top of mug has the brown interior lining represent as coffee.",,,https://www.feltandyarn.com/premium-cat-house/1339-felt-coffee-mug-cat-cave.html,https://drive.google.com/drive/folders/1X9dCYKWi1xXWtIUjy7JfHsKGgTAUU03q?usp=drive_link,,,,,
42,50cm Green Pumpkin Cat House,https://www.feltandyarn.com/2083-large_default/felted-green-pumpkin-cat-house.jpg,,PUMCC,--- Cat Cave,Wet Felting,900.00,,5602.10.00,"The handmade cat cave crafted from felted wool. It is designed to resemble a pumkin, has a domed body with a round entrance for a cat. The design includes the curled stem at the top and leafy vines along the sides.",,,https://www.feltandyarn.com/premium-cat-house/1331-14119-felted-green-pumpkin-cat-house.html#/1017-design-pupmp1,https://drive.google.com/drive/folders/1159G6mFBCq49yAJ9mH2GJxZlbUZ-j0Eb?usp=drive_link,,,,,
43,45cm Mouse Design Cat Cave,https://www.feltandyarn.com/1973-large_default/cute-mouse-felt-cat-house.jpg,,MOUCC,--- Cat Cave,Wet Felting,725.00,,5602.10.00,"The dome-shaped felt cat cave designed to a mouse. The main body of the cave is made from a soft medium grey felt. The mouse's face is positioned around the large, initing oval entrance to the cave. It has white and black eyes, a tiny felt nose, black whiskers extending the side. The design in completed with the two pink felt ears and thin pink felt tail extending from the back.",,,https://www.feltandyarn.com/premium-cat-house/1318-cute-mouse-felt-cat-house.html,https://drive.google.com/drive/folders/1mt1nP253zK_VgRB0SDBltk4CHumneiPS?usp=drive_link,,,,,
44,40-50cm Teepee Cat House ,https://www.feltandyarn.com/1337-large_default/felt-teepee-cat-house.jpg,,TEECC,--- Cat Cave,Wet Felting,,,5602.10.00,"It is designed with a neutral, two tone color scheme, featuring a dark grey, cone shaped top and a lighter grey , rounded base. The design is decorated with a band of colorful triangular shape in shades of yellow, green , and white around the middle,and circular  felted accents on the lower half.",,,https://www.feltandyarn.com/premium-cat-house/1254-felt-teepee-cat-house.html,https://drive.google.com/drive/folders/1mt1nP253zK_VgRB0SDBltk4CHumneiPS?usp=drive_link,,,,,
45,Pot Cat Cave,https://www.feltandyarn.com/3224-large_default/felt-flower-pot-cat-house.jpg,,POTCC,--- Cat Cave,Wet Felting,"1,030.00", ,5602.10.00,"The main body of the cave is an upright ,cylindrical shape with a slightly flared top rim, made from a warm brown felt. It has the vertical green felt stem with three simple green leaves branching out.",,,https://www.feltandyarn.com/premium-cat-house/1452-felt-flower-pot-cat-house.html,https://drive.google.com/drive/folders/1mt1nP253zK_VgRB0SDBltk4CHumneiPS?usp=drive_link,,,,,
46,34cm Whale Cat House,https://www.feltandyarn.com/2985-large_default/whale-design-wool-felt-cat-house.jpg,,WHACC,--- Cat Cave,Wet Felting,885.00,,5602.10.00,"The cat cave has a rounded , wide body made from the soft natural light brown felt. It is given in a charming , sleepy character through simple black,curved, eyes and pink cheeks. It is shaped like fish. Completing a aquatic form, the cat cave has a side fins and pectoral fins.",,,https://www.feltandyarn.com/premium-cat-house/1427-whale-design-wool-felt-cat-house.html,https://drive.google.com/drive/folders/1mt1nP253zK_VgRB0SDBltk4CHumneiPS?usp=drive_link,,,,,
47,,,,,,,,,5602.10.00,,,,,,,,,,
48,,,,,,,,,5602.10.00,,,,,,,,,,
49,,,,,,,,,5602.10.00,,,,,,,,,,
50,,,,,,,,,5602.10.00,, ,,,,,,,,
51,,,,,,,,,5602.10.00,,,,,,,,,,
52,,,,,,,,,5602.10.00,,,,,,,,,,
53,,,,,,,,,5602.10.00,,,,,,,,,,
54,,,,,,,,,5602.10.00,,,,,,,,,,
55,,,,,,,,,5602.10.00,,,,,,,,,,
56,,,,,,,,,5602.10.00,,,,,,,,,,
57,,,,,,,,,5602.10.00,,,,,,,,,,
58,,,,,,,,,5602.10.00,,,,,,,,,,
59,,,,,,,,,5602.10.00,,,,,,,,,,
60,,,,,,,,,5602.10.00,,,,,,,,,,
61,,,,,,,,,5602.10.00,,,,,,,,,,
62,,,,,,,,,5602.10.00,,,,,,,,,,
63,,,,,,,,,5602.10.00,,,,,,,,,,
64,,,,,,,,,5602.10.00,,,,,,,,,,
65,,,,,,,,,5602.10.00,,,,,,,,,,
66,,,,,,,,,5602.10.00,,,,,,,,,,
67,,,,,,,,,5602.10.00,,,,,,,,,,
68,,,,,,,,,5602.10.00,,,,,,,,,,
69,,,,,,,,,5602.10.00,,,,,,,,,,
70,,,,,,,,,5602.10.00,,,,,,,,,,
71,,,,,,,,,5602.10.00,,,,,,,,,,
72,,,,,,,,,5602.10.00,,,,,,,,,,
73,,,,,,,,,5602.10.00,,,,,,,,,,
74,,,,,,,,,5602.10.00,,,,,,,,,,
75,,,,,,,,,5602.10.00,,,,,,,,,,
76,,,,,,,,,5602.10.00,,,,,,,,,,
77,,,,,,,,,5602.10.00,,,,,,,,,,
78,,,,,,,,,5602.10.00,,,,,,,,,,
79,,,,,,,,,5602.10.00,,,,,,,,,,
80,,,,,,,,,5602.10.00,,,,,,,,,,
81,,,,,,,,,5602.10.00,,,,,,,,,,
82,,,,,,,,,5602.10.00,,,,,,,,,,
83,,,,,,,,,5602.10.00,,,,,,,,,,
84,,,,,,,,,5602.10.00,,,,,,,,,,
85,,,,,,,,,5602.10.00,,,,,,,,,,
86,,,,,,,,,5602.10.00,,,,,,,,,,
87,,,,,,,,,5602.10.00,,,,,,,,,,
88,,,,,,,,,5602.10.00,,,,,,,,,,
89,,,,,,,,,5602.10.00,,,,,,,,,,
90,,,,,,,,,5602.10.00,,,,,,,,,,
91,,,,,,,,,5602.10.00,,,,,,,,,,
92,,,,,,,,,5602.10.00,,,,,,,,,,
93,,,,,,,,,5602.10.00,,,,,,,,,,
94,,,,,,,,,5602.10.00,,,,,,,,,,
95,,,,,,,,,5602.10.00,,,,,,,,,,
96,,,,,,,,,5602.10.00,,,,,,,,,,
97,,,,,,,,,5602.10.00,,,,,,,,,,
