SN,Product Name,Image Link,Photo,"Product label
(3-5 Characters)",Category Name,Processes,"Weight 
(gm)","Cost Price
(Nrs)",HS CODE,Description,"Variations
Color Code",Tags,"Product Image
Website Link","Product_image
(Drive Link)",Attributes,Additional Category,Occassion,Type,stock
19,43EU Full Boot with Gradient,https://www.feltandyarn.com/12179-large_default/pink-and-yellow-felted-woolen-full-boots.jpg,,43FBG,--- Full Boots,"Wet Felting, Stitching, Sewing",370.00,,5602.10.00,"The pair of beautifully handcrafted felt boots featuring a vibrant gradient design that transitions from warm golden yellow at the base to bold magenta pink at the top. The unique petal like pointed edges at the ankle. The boots are finished with a sturdy, hand stitched sole.",,,https://www.feltandyarn.com/wool-boots/2357-35140-pink-and-yellow-felted-woolen-full-boots.html#/775-shoes_size-43_eu,https://drive.google.com/drive/folders/1yax4N-Gz9mEMW8nIIxXK931hvLWblOtO?usp=drive_link,,,,,
20,44EU Full Boot with Gradient,https://www.feltandyarn.com/12179-large_default/pink-and-yellow-felted-woolen-full-boots.jpg,,44FBG,--- Full Boots,"Wet Felting, Stitching, Sewing",420.00,,5602.10.00,"The pair of beautifully handcrafted felt boots featuring a vibrant gradient design that transitions from warm golden yellow at the base to bold magenta pink at the top. The unique petal like pointed edges at the ankle. The boots are finished with a sturdy, hand stitched sole.",,,https://www.feltandyarn.com/wool-boots/2357-35141-pink-and-yellow-felted-woolen-full-boots.html#/776-shoes_size-44_eu,https://drive.google.com/drive/folders/1yax4N-Gz9mEMW8nIIxXK931hvLWblOtO?usp=drive_link,,,,,
21,45EU Full Boot with Gradient,https://www.feltandyarn.com/12179-large_default/pink-and-yellow-felted-woolen-full-boots.jpg,,45FBG,--- Full Boots,"Wet Felting, Stitching, Sewing",485.00,,5602.10.00,"The pair of beautifully handcrafted felt boots featuring a vibrant gradient design that transitions from warm golden yellow at the base to bold magenta pink at the top. The unique petal like pointed edges at the ankle. The boots are finished with a sturdy, hand stitched sole.",,,https://www.feltandyarn.com/wool-boots/2357-35142-pink-and-yellow-felted-woolen-full-boots.html#/777-shoes_size-45_eu,https://drive.google.com/drive/folders/1yax4N-Gz9mEMW8nIIxXK931hvLWblOtO?usp=drive_link,,,,,
22,46EU Full Boot with Gradient,https://www.feltandyarn.com/12179-large_default/pink-and-yellow-felted-woolen-full-boots.jpg,,46FBG,--- Full Boots,"Wet Felting, Stitching, Sewing",390.00,,5602.10.00,"The pair of beautifully handcrafted felt boots featuring a vibrant gradient design that transitions from warm golden yellow at the base to bold magenta pink at the top. The unique petal like pointed edges at the ankle. The boots are finished with a sturdy, hand stitched sole.",,,https://www.feltandyarn.com/wool-boots/2357-35143-pink-and-yellow-felted-woolen-full-boots.html#/778-shoes_size-46_eu,https://drive.google.com/drive/folders/1yax4N-Gz9mEMW8nIIxXK931hvLWblOtO?usp=drive_link,,,,,
23,37EU Full Boot with Gradient and Slit,https://www.feltandyarn.com/15160-large_default/gradient-mint-shade-felt-boot.jpg,,37SLI,--- Full Boots,"Wet Felting, Stitching, Sewing",270.00,,5602.10.00,The handcrafted felt boots designed with a soothing gradient blend of soft mint green and light grey. The ankle high with subtle slit design at the top.,,,https://www.feltandyarn.com/wool-boots/2146-24349-gradient-mint-shade-felt-boot.html#/769-shoes_size-37_eu/1745-shoe_design-gradient_1,https://drive.google.com/drive/folders/11XuSdbAt0febMWdpn9Zxa_l3h_vn4h_R?usp=drive_link,color,,,,
24,38EU Full Boot with Gradient and Slit,https://www.feltandyarn.com/15160-large_default/gradient-mint-shade-felt-boot.jpg,,38SLI,--- Full Boots,"Wet Felting, Stitching, Sewing",280.00,,5602.10.00,The handcrafted felt boots designed with a soothing gradient blend of soft mint green and light grey. The ankle high with subtle slit design at the top.,,,https://www.feltandyarn.com/wool-boots/2146-24350-gradient-mint-shade-felt-boot.html#/770-shoes_size-38_eu/1745-shoe_design-gradient_1,https://drive.google.com/drive/folders/11XuSdbAt0febMWdpn9Zxa_l3h_vn4h_R?usp=drive_link,,,,,
25,39EU Full Boot with Gradient and Slit,https://www.feltandyarn.com/15160-large_default/gradient-mint-shade-felt-boot.jpg,,39SLI,--- Full Boots,"Wet Felting, Stitching, Sewing",310.00,,5602.10.00,The handcrafted felt boots designed with a soothing gradient blend of soft mint green and light grey. The ankle high with subtle slit design at the top.,,,https://www.feltandyarn.com/wool-boots/2146-24351-gradient-mint-shade-felt-boot.html#/771-shoes_size-39_eu/1745-shoe_design-gradient_1,https://drive.google.com/drive/folders/11XuSdbAt0febMWdpn9Zxa_l3h_vn4h_R?usp=drive_link,,,,,
26,40EU Full Boot with Gradient and Slit,https://www.feltandyarn.com/15160-large_default/gradient-mint-shade-felt-boot.jpg,,40SLI,--- Full Boots,"Wet Felting, Stitching, Sewing",,,5602.10.00,The handcrafted felt boots designed with a soothing gradient blend of soft mint green and light grey. The ankle high with subtle slit design at the top.,,,https://www.feltandyarn.com/wool-boots/2146-24352-gradient-mint-shade-felt-boot.html#/772-shoes_size-40_eu/1745-shoe_design-gradient_1,https://drive.google.com/drive/folders/11XuSdbAt0febMWdpn9Zxa_l3h_vn4h_R?usp=drive_link,,,,,
27,41EU Full Boot with Gradient and Slit,https://www.feltandyarn.com/15160-large_default/gradient-mint-shade-felt-boot.jpg,,41SLI,--- Full Boots,"Wet Felting, Stitching, Sewing",295.00,,5602.10.00,The handcrafted felt boots designed with a soothing gradient blend of soft mint green and light grey. The ankle high with subtle slit design at the top.,,,https://www.feltandyarn.com/wool-boots/2146-24353-gradient-mint-shade-felt-boot.html#/773-shoes_size-41_eu/1745-shoe_design-gradient_1,https://drive.google.com/drive/folders/11XuSdbAt0febMWdpn9Zxa_l3h_vn4h_R?usp=drive_link,,,,,
28,42EU Full Boot with Gradient and Slit,https://www.feltandyarn.com/15160-large_default/gradient-mint-shade-felt-boot.jpg,,42SLI,--- Full Boots,"Wet Felting, Stitching, Sewing",,,5602.10.00,The handcrafted felt boots designed with a soothing gradient blend of soft mint green and light grey. The ankle high with subtle slit design at the top.,,,https://www.feltandyarn.com/wool-boots/2146-24354-gradient-mint-shade-felt-boot.html#/774-shoes_size-42_eu/1745-shoe_design-gradient_1,https://drive.google.com/drive/folders/11XuSdbAt0febMWdpn9Zxa_l3h_vn4h_R?usp=drive_link,,,,,
29,36EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,36AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",280.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27689-blue-wool-felt-ankle-shoes.html#/768-shoes_size-36_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,Color,,,,
30,37EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,37AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",235.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27690-blue-wool-felt-ankle-shoes.html#/769-shoes_size-37_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
31,38EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,38AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",285.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27691-blue-wool-felt-ankle-shoes.html#/770-shoes_size-38_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
32,39EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,39AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",300.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27692-blue-wool-felt-ankle-shoes.html#/771-shoes_size-39_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
33,40EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,40AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",295.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27693-blue-wool-felt-ankle-shoes.html#/772-shoes_size-40_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
34,41EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,41AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",250.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27694-blue-wool-felt-ankle-shoes.html#/773-shoes_size-41_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
35,42EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,42AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",340.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27695-blue-wool-felt-ankle-shoes.html#/774-shoes_size-42_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
36,43EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,43AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",335.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27696-blue-wool-felt-ankle-shoes.html#/775-shoes_size-43_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
37,44EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,44AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",365.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27697-blue-wool-felt-ankle-shoes.html#/776-shoes_size-44_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
38,45EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,45AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",410.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27698-blue-wool-felt-ankle-shoes.html#/777-shoes_size-45_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
39,46EU Ankle Boot,https://www.feltandyarn.com/12379-large_default/blue-wool-felt-ankle-shoes.jpg,,46AKL,--- Ankle Boots,"Wet Felting, Stitching, Sewing",315.00,,5602.10.00,"The pair of simple, handcrafted felted ankle boot characterized by the low cut ankle design. The upper part of the boot is made from thick, densly felted wool. ",,,https://www.feltandyarn.com/wool-ankle-boots/1574-27699-blue-wool-felt-ankle-shoes.html#/778-shoes_size-46_eu/1807-color-rhino_ankle_boot,https://drive.google.com/drive/folders/1fHzDplEuH5f6zt41_whFmyjLynPJ2J4U?usp=drive_link,,,,,
40,36EU Slipper,https://www.feltandyarn.com/9790-large_default/light-grey-felt-slippers.jpg,,36SLP,--- Slippers,"Wet Felting, Stitching, Sewing",300.00,,5602.10.00,"The pair of simple felt slipper designed for slip on comfort. The upper portion of the slipper is crafted from a soft, thick, and light grey felt. The uppere felt material is sewed to a flat sole.",,,https://www.feltandyarn.com/wool-slippers/1292-32273-light-grey-felt-slippers.html#/768-shoes_size-36_eu/1784-color-pink_slipper,https://drive.google.com/drive/folders/1Fp09GoAY6SWEjAnI25BMs9MTysQBJfut?usp=drive_link,color,,,,
41,37EU Slipper,https://www.feltandyarn.com/9790-large_default/light-grey-felt-slippers.jpg,,37SLP,--- Slippers,"Wet Felting, Stitching, Sewing",325.00,,5602.10.00,"The pair of simple felt slipper designed for slip on comfort. The upper portion of the slipper is crafted from a soft, thick, and light grey felt. The uppere felt material is sewed to a flat sole.",,,https://www.feltandyarn.com/wool-slippers/1292-32285-light-grey-felt-slippers.html#/769-shoes_size-37_eu/1785-color-peacock_slipper,https://drive.google.com/drive/folders/1Fp09GoAY6SWEjAnI25BMs9MTysQBJfut?usp=drive_link,,,,,
42,38EU Slipper,https://www.feltandyarn.com/9790-large_default/light-grey-felt-slippers.jpg,,38SLP,--- Slippers,"Wet Felting, Stitching, Sewing",295.00,,5602.10.00,"The pair of simple felt slipper designed for slip on comfort. The upper portion of the slipper is crafted from a soft, thick, and light grey felt. The uppere felt material is sewed to a flat sole.",,,https://www.feltandyarn.com/wool-slippers/1292-32297-light-grey-felt-slippers.html#/770-shoes_size-38_eu/1786-color-marbled_light_grey_slipper,https://drive.google.com/drive/folders/1Fp09GoAY6SWEjAnI25BMs9MTysQBJfut?usp=drive_link,,,,,
43,39EU Slipper,https://www.feltandyarn.com/9790-large_default/light-grey-felt-slippers.jpg,,39SLP,--- Slippers,"Wet Felting, Stitching, Sewing",350.00,,5602.10.00,"The pair of simple felt slipper designed for slip on comfort. The upper portion of the slipper is crafted from a soft, thick, and light grey felt. The uppere felt material is sewed to a flat sole.",,,https://www.feltandyarn.com/wool-slippers/1292-32309-light-grey-felt-slippers.html#/771-shoes_size-39_eu/1787-color-black_slipper,https://drive.google.com/drive/folders/1Fp09GoAY6SWEjAnI25BMs9MTysQBJfut?usp=drive_link,,,,,
44,40EU Slipper,https://www.feltandyarn.com/9790-large_default/light-grey-felt-slippers.jpg,,40SLP,--- Slippers,"Wet Felting, Stitching, Sewing",320.00,,5602.10.00,"The pair of simple felt slipper designed for slip on comfort. The upper portion of the slipper is crafted from a soft, thick, and light grey felt. The uppere felt material is sewed to a flat sole.",,,https://www.feltandyarn.com/wool-slippers/1292-32321-light-grey-felt-slippers.html#/772-shoes_size-40_eu/1788-color-marbled_brown_slipper,https://drive.google.com/drive/folders/1Fp09GoAY6SWEjAnI25BMs9MTysQBJfut?usp=drive_link,,,,,
45,41EU Slipper,https://www.feltandyarn.com/9790-large_default/light-grey-felt-slippers.jpg,,41SLP,--- Slippers,"Wet Felting, Stitching, Sewing",310.00, ,5602.10.00,"The pair of simple felt slipper designed for slip on comfort. The upper portion of the slipper is crafted from a soft, thick, and light grey felt. The uppere felt material is sewed to a flat sole.",,,https://www.feltandyarn.com/wool-slippers/1292-32333-light-grey-felt-slippers.html#/773-shoes_size-41_eu/1789-color-gold_slipper,https://drive.google.com/drive/folders/1Fp09GoAY6SWEjAnI25BMs9MTysQBJfut?usp=drive_link,,,,,
